model,precision,pearson,spearman,mse,cosine_error,avg_sample_time,model_size_mb,n_params
custom_hybrid,fp32,0.08218394219875336,0.07415606674160923,0.09313476830720901,0.14438891410827637,49.103884376222595,1.9665908813476562,515530
custom_hybrid,int8,0.08273638784885406,0.07636678958246318,0.09313469380140305,0.14412613213062286,15904.94642812388,0.0016326904296875,392
